"Entry","Mw","conc_mmolgDW","0.9conc"
"P36673",34531,7.73196380788452E-07,6.95876742709607E-07
"P0AAT2",14050,5.31776413791214E-07,4.78598772412093E-07
"P0A766",20898,1.44851980198343E-06,1.30366782178509E-06
"P75806",22399,2.03249512755783E-06,1.82924561480205E-06
"P64515",15226,7.11210173045918E-07,6.40089155741326E-07
"P39297",12038,4.6979020604868E-07,4.22811185443812E-07
"P31455",46187,7.21E-07,6.48897722104738E-07
"P24215",44838,1.94114703193725E-06,1.747E-06
"P0AD68",63877,1.13858876327076E-06,1.02472988694368E-06
"P0AC75",47291,1.93462216796435E-06,1.74115995116792E-06
"P0AC47",27123,1.318E-06,1.18622027027291E-06
"P0A9J6",32291,2.66214450094252E-06,2.39593005084827E-06
"P76541",22788,7.96E-07,7.16430064224237E-07
"P36655",61795,1.48766898582082E-06,1.33890208723874E-06
"P0C077",11225,1.22993685889133E-06,1.1069431730022E-06
"P0AGJ7",17726,3.04711147534352E-06,2.74240032780917E-06
"P14176",37620,2.96881310766874E-07,2.67193179690187E-07
"P77791",20096,1.09617714744692E-06,9.86559432702228E-07
"P77279",25382,9.29793116138012E-07,8.36813804524211E-07
"P37624",100785,5.87237757560849E-07,5.28513981804764E-07
"P37590",9871,8.41707452503884E-07,7.57536707253496E-07
"P29208",35477,1.93462216796435E-06,1.74115995116792E-06
"P16528",29739,1.69320220096712E-06,1.52388198087041E-06
"P0AGM5",30841,1.17773794710815E-06,1.06E-06
"P06136",31434,1.09617714744692E-06,9.86559432702228E-07
"P76235",49392,"#VALUE!","#VALUE!"
"P24554",49472,1.39632089020024E-06,1.25668880118022E-06
"P0C066",40113,1.27887333868807E-06,1.151E-06
"P0AD74",1762,1.23646172286423E-06,1.11281555057781E-06
"P76208",20367,1.52029330568531E-06,1.36826397511678E-06
"P64606",27863,2.81874123629208E-06,2.53686711266287E-06
"P36561",26386,1.24624901882358E-06,1.12162411694122E-06
"P33030",36113,1.442E-06,1.29779544420948E-06
"P30128",18527,1.43220764205118E-06,1.289E-06
"P0AAD6",46906,4.9158325171816E-05,4.42424926546344E-05
"P33224",60590,6.2E-08,5.57875869682807E-08
"P23909",95247,3.42229115378517E-06,3.08006203840665E-06
"P0AA53",33743,5.80712893587951E-07,5.22641604229156E-07
"P77570",39496,7.07947741059468E-07,6.37152966953521E-07
"P11072",33762,2.74E-07,2.46639858175557E-07
"P0AEM4",10341,4.43690750157086E-07,3.99321675141377E-07
"P0A915",22928,1.07986498751467E-06,9.71878488763203E-07
"P0A8C8",9381,1.53008060164466E-06,1.37707254148019E-06
"P77689",46823,2.67519422888831E-07,2.40767480599948E-07
"P77179",24459,1.28213577067452E-06,1.15392219360707E-06
"P76149",49718,6.59E-07,5.93110135136458E-07
"P37648",55527,2.29022725448731E-06,2.06120452903858E-06
"P77649",54382,6.68798557222078E-07,6.0191870149987E-07
"P30870",108418,6.91635581127223E-07,6.22472023014501E-07
"P0AGI8",50368,1.83674920837088E-06,1.65307428753379E-06
"P0AGG0",35071,1.60511653733299E-06,1.44460488359969E-06
"P0AEW4",30938,1.28539820266097E-06,1.15685838239487E-06
"P0A9M5",16971,9.33055548124461E-07,8.39749993312015E-07
"P0A8V0",32930,1.52681816965821E-06,1.37413635269239E-06
"P52094",24649,2.87094014807526E-07,2.58384613326773E-07
"P64448",6840,8.80856636341274E-07,7.92770972707147E-07
"P37642",37911,5.74188029615053E-07,5.16769226653548E-07
"P0AEW9",33756,1.1614257871759E-06,1.04528320845831E-06
"P0AAU7",11280,3.1319347069912E-06,2.81874123629208E-06
"Q47690",33423,3.29505630631365E-07,2.96555067568229E-07
"P31125",32324,2.57732126929484E-07,2.32E-07
"P0AGA6",20889,6.32911805371138E-07,5.69620624834024E-07
"P0ACI6",16888,2.26412779859572E-06,2.03771501873615E-06
"P0A944",16610,2.039E-06,1.83511799237766E-06
"P0A8G0",68188,8.77594204354825E-07,7.89834783919343E-07
"P77611",80172,1.53008060164466E-06,1.37707254148019E-06
"P64542",13263,2.54469694943035E-07,2.29E-07
"P45795",10007,2.65561963696962E-06,2.39005767327266E-06
"P04949",51295,2.44682398983687E-07,2.20214159085318E-07
"P76245",38546,6.2312450941179E-07,5.60812058470611E-07
"P69795",11427,8.61282044422579E-07,7.75153839980321E-07
"P64423",36612,7.92770972707147E-07,7.13493875436432E-07
"P29018",65056,1.52355573767176E-06,1.37120016390458E-06
"P27830",39754,2.83179096423787E-06,2.54861186781408E-06
"P21363",18961,7.82983676747799E-08,7.04685309073019E-08
"P13001",28505,2.1564675430429E-06,1.94082078873861E-06
"P0AG24",79342,1.53986789760401E-06,1.38588110784361E-06
"P0ACP5",36422,1.9313597359779E-06,1.73822376238011E-06
"P0A9G8",28281,2.1303680871513E-06,1.91733127843617E-06
"P0A6B4",39153,1.91178514405921E-06,1.72060662965329E-06
"P05719",51395,1.80086245651994E-06,1.62077621086795E-06
"P22634",31002,3.22654523459822E-06,2.9038907111384E-06
"P04995",54501,1.30823522656611E-06,1.1774117039095E-06
"P39315",29734,6.55748829276282E-07,5.90173946348654E-07
"P32166",33594,3.05037390732997E-06,2.74533651659697E-06
"P25666",33458,2.13363051913775E-06,1.92026746722398E-06
"P64432",29262,1.61164140130589E-06,1.4504772611753E-06
"P46125",32191,8.71069340381927E-07,7.84E-07
"P0AC16",13620,3.28853144234076E-06,2.95967829810668E-06
"P77285",21912,1.27887333868807E-06,1.151E-06
"P0AED9",53465,9.72204731961851E-07,8.75E-07
"P76350",47817,5.31776413791214E-07,4.78598772412093E-07
"P39280",38750,2.534909653471E-06,2.2814186881239E-06
"P0AGH8",34121,1.47461925787502E-06,1.32715733208752E-06
"P0ACV6",26558,3.55605086522959E-07,3.2E-07
"P67553",26507,4.76315070021578E-07,4.2868356301942E-07
"P42615",14172,1.52681816965821E-06,1.37413635269239E-06
"P21362",18597,"#VALUE!","#VALUE!"
"P0A8U2",29992,7.21E-07,6.48897722104738E-07
"P15038",77976,8.1887042859874E-07,7.37E-07
"P32700",10303,9.754671639483E-07,8.7792044755347E-07
"P0AG34",22427,2.74E-07,2.46639858175557E-07
"P0ADC6",39619,2.5283847894981E-06,2.27554631054829E-06
"P0A8R9",31746,9.68942299975402E-07,8.72E-07
"P28905",16633,8.67806908395477E-07,7.81E-07
"P27249",102390,6.13337213452443E-07,5.52E-07
"P0AD99",46209,1.16175203037455E-05,1.0455768273371E-05
"P0AD01",27488,9.65679867988952E-07,8.69111881190057E-07
"P0AC51",19254,1.08638985148757E-06,9.77750866338813E-07
"P0A7A5",23258,1.81391218446573E-06,1.63252096601916E-06
"P76180",16319,1.38653359424089E-06,1.2478802348168E-06
"P33650",84474,1.12880146731141E-06,1.01592132058027E-06
"P17443",37815,1.68993976898067E-06,1.5209457920826E-06
"P0AF63",15593,1.38979602622734E-06,1.25081642360461E-06
"P0AEY3",30412,1.84653650433023E-06,1.66188285389721E-06
"P0ACV0",35407,3.06016120328931E-06,2.75414508296038E-06
"P0AA91",20921,2.20540402283963E-06,1.98486362055567E-06
"P45771",19871,1.13206389929786E-06,1.01885750936807E-06
"Q47679",28925,3.68654814468755E-07,3.3178933302188E-07
"P76407",32039,5.87237757560849E-08,5.28513981804764E-08
"P76206",27607,1.92091995362127E-05,1.72882795825914E-05
"P31460",26080,1.3604341383493E-06,1.22439072451437E-06
"P0A9A2",18894,1.08638985148757E-06,9.77750866338813E-07
"P08395",67219,1.78455029658769E-06,1.60609526692892E-06
"P76549",14554,8.31920156544537E-07,7.48728140890083E-07
"P75966",24880,1.1875252430675E-06,1.06877271876075E-06
"P37615",13496,1.181E-06,1.06290034118514E-06
"P32684",32477,1.69320220096712E-06,1.52388198087041E-06
"P26281",18079,8.77594204354825E-07,7.89834783919343E-07
"P20099",85851,7.86246108734248E-07,7.07621497860823E-07
"P31806",54650,3.1319347069912E-07,2.81874123629208E-07
"P27837",50399,7.35352169745641E-06,6.61816952771077E-06
"P26365",47985,1.119E-06,1.00711275421685E-06
"P20605",22960,9.13480956205766E-08,8.22132860585189E-08
"P0A7B3",32566,7.11210173045918E-07,6.40089155741326E-07
"P36771",34594,3.13845957096409E-06,2.82461361386768E-06
"P26647",27453,2.81221637231918E-06,2.531E-06
"P0ACG8",15496,2.20540402283963E-06,1.98486362055567E-06
"P41409",33823,1.68341490500777E-06,1.51507341450699E-06
"P0AB10",20634,1.99660837570689E-06,1.7969475381362E-06
"P0A7Y4",17597,2.623E-06,2.36069578539462E-06
"P64636",25399,2.85789042012947E-06,2.57210137811652E-06
"P45565",22257,3.65392382482306E-07,3.28853144234075E-07
"P45468",37257,2.11079349523261E-06,1.89971414570935E-06
"P33644",26339,1.78128786460124E-06,1.60315907814112E-06
"P16926",39530,2.40767480599948E-06,2.16690732539953E-06
"P39161",29308,1.53986789760401E-06,1.38588110784361E-06
"P15078",75105,4.11066430292595E-07,3.7E-07
"P0A8I8",17341,3.58541275310763E-06,3.22687147779687E-06
"P0AFN6",28516,2.05859458344942E-06,1.85273512510448E-06
"P0ADX9",21678,2.43051182990463E-06,2.18746064691417E-06
"P76008",33567,1.23972415485068E-06,1.11575173936561E-06
"P39838",100372,9.3631798011091E-07,8.42686182099819E-07
"P20966",57519,1.17121308313525E-06,1.05409177482173E-06
"P15067",73577,1.53334303363111E-07,1.38E-07
"P0AGF2",15940,2.65235720498317E-06,2.38712148448485E-06
"P0AEL3",8371,9.42842844083808E-07,8.48558559675427E-07
"P0A6J5",47607,5.17421713050837E-06,4.65679541745753E-06
"P77808",44226,2.1303680871513E-06,1.91733127843617E-06
"P75993",9694,"#VALUE!","#VALUE!"
"P75809",30196,9.49367708056707E-07,8.54430937251036E-07
"P32160",21763,6.52486397289833E-07,5.8723775756085E-07
"P32099",37926,1.59206680938719E-06,1.43286012844847E-06
"P23827",18192,6.94245526716382E-06,6.24820974044744E-06
"P21365",26419,3.357E-06,3.02133826265057E-06
"P0ABG1",31454,2.39788751004013E-06,2.15809875903612E-06
"P77506",9404,2.3293764383247E-06,2.09643879449223E-06
"P39176",34411,2.31632671037891E-07,2.08469403934102E-07
"P0ADJ5",7364,7.07947741059468E-07,6.37152966953521E-07
"Q47149",10847,4.43690750157086E-07,3.99321675141377E-07
"P69811",39648,1.28866063464742E-06,1.15979457118268E-06
"P64616",10796,"#VALUE!","#VALUE!"
"P37692",39042,2.51859749353875E-06,2.26673774418487E-06
"P30745",37346,8.74331772368376E-07,7.86898595131538E-07
"P25536",21515,2.28043995852797E-06,2.05239596267517E-06
"P24202",33520,1.38979602622734E-06,1.25081642360461E-06
"P05637",31297,1.47788168986147E-06,1.33009352087532E-06
"P77739",32459,"#VALUE!","#VALUE!"
"P27829",45839,3.5038519534464E-06,3.15346675810176E-06
"P16681",16171,"#VALUE!","#VALUE!"
"P64467",8417,3.26569441843561E-06,2.93912497659205E-06
"P39342",54332,2.54469694943035E-07,2.29E-07
"P39332",14590,2.61E-07,2.3489510302434E-07
"P0ACM2",26565,1.69320220096712E-06,1.52388198087041E-06
"P08956",134095,1.318E-06,1.18622027027291E-06
"P17115",34031,1.9444094639237E-06,1.75E-06
"P0AFA7",56728,3.45817790563611E-06,3.1123601150725E-06
"P0ACK2",29572,2.05206971947652E-06,1.84686274752887E-06
"P75713",28730,8.67806908395477E-07,7.81E-07
"P0AB83",23562,1.76823813665545E-06,1.5914143229899E-06
"P69423",28876,3.74527192044364E-06,3.37074472839928E-06
"P42599",36214,6.78585853181426E-07,6.10727267863283E-07
"P36999",30419,3.30810603425945E-06,2.97729543083351E-06
"P0AGJ2",25343,1.97377135180174E-06,1.77639421662157E-06
"P0AFK4",31062,4.30314779012645E-06,3.8728330111138E-06
"P0A720",23783,3.06668606726221E-06,2.76E-06
"P0A6J3",29305,2.70129368477991E-06,2.43116431630192E-06
"P00634",49439,2.90356446793976E-07,2.61320802114578E-07
"P76334",13838,1.66057788110262E-06,1.49452009299236E-06
"Q46919",12787,4.62939098877136E-06,4.16645188989422E-06
"P77148",60755,"#VALUE!","#VALUE!"
"P37746",45383,2.00313323967979E-06,1.80281991571181E-06
"P0ACK5",28548,1.13206389929786E-06,1.01885750936807E-06
"Q46927",28562,4.786E-06,4.30738895170883E-06
"P0AFW0",18340,1.9444094639237E-06,1.75E-06
"P67826",26762,1.53334303363111E-06,1.38E-06
"P0AFK6",29111,3.82683272010487E-06,3.44414944809438E-06
"P0AEP1",50983,1.20057497101329E-06,1.08051747391196E-06
"P42620",37386,4.79577502008027E-07,4.31619751807224E-07
"P37757",32319,7.63409084829104E-07,6.87068176346194E-07
"P0ADI9",23791,1.07007769155533E-06,9.63069922399797E-07
"P0A9N0",9810,1.26908604272872E-06,1.14217743845585E-06
"P07654",32322,1.52355573767176E-06,1.37120016390458E-06
"P26648",51858,2.95250094773649E-06,2.65725085296284E-06
"P0A812",37174,1.47461925787502E-06,1.32715733208752E-06
"P43329",149028,1.964E-06,1.76758565025816E-06
"P31801",39168,1.40937061814604E-06,1.26843355633144E-06
"P0A8F8",76226,1.20709983498619E-06,1.08638985148757E-06
"P00550",67972,1.367E-06,1.23026310208998E-06
"P0ADV9",21703,1.69320220096712E-06,1.52388198087041E-06
"P0A821",50607,2.101E-06,1.89090557934593E-06
"P31678",29175,"#VALUE!","#VALUE!"
"P0AEN4",13627,1.35717170636285E-06,1.22145453572657E-06
"P77348",59900,1.504E-06,1.35358303117775E-06
"P39334",21502,1.77476300062834E-06,1.59728670056551E-06
"P13016",20536,8.77594204354825E-07,7.89834783919343E-07
"P76104",72702,2.64256990902382E-06,2.37831291812144E-06
"P60293",50579,2.06511944742232E-06,1.85860750268009E-06
"P37005",25259,2.05533215146297E-06,1.84979893631667E-06
"P30014",23523,3.55278843324314E-06,3.19750958991883E-06
"P0AGC3",73353,8.80856636341274E-07,7.92770972707147E-07
"P09549",22938,3.05689877130287E-06,2.75120889417258E-06
"P0A9J4",33871,1.92157244001856E-06,1.7294151960167E-06
"P37671",31067,8.09083132639393E-07,7.28174819375454E-07
"P0A698",103868,2.026E-06,1.82337323722644E-06
"P76561",24855,1.19731253902684E-06,1.07758128512416E-06
"P69488",12331,5.08939389886069E-07,4.58E-07
"P08331",70832,1.56270492150915E-06,1.40643442935824E-06
"P03813",25248,7.37309628937511E-07,6.6357866604376E-07
"P75989",28265,6.46E-07,5.81365379985241E-07
"P64610",24345,1.92157244001856E-06,1.7294151960167E-06
"P0AFB1",33621,1.26908604272872E-06,1.14217743845585E-06
"P76291",37007,3.63761166489082E-06,3.27385049840174E-06
"P52102",9791,2.5218599255252E-06,2.26967393297268E-06
"P0AF98",40358,3.08626065918091E-06,2.77763459326282E-06
"P0AA63",24585,2.40114994202658E-06,2.161E-06
"P69853",23345,2.163E-06,1.94669316631422E-06
"P52007",21205,1.42894521006473E-06,1.28605068905826E-06
"P25535",44245,1.81391218446573E-06,1.63252096601916E-06
"P0AG00",39489,3.25264469048982E-06,2.92738022144084E-06
"P0ACB0",52390,2.26412779859572E-06,2.03771501873615E-06
"P0A7I0",40517,3.45491547364966E-06,3.10942392628469E-06
"P0A6W3",39875,2.88725230800751E-06,2.59852707720676E-06
"P36929",48348,4.587E-06,4.12828143565277E-06
"Q47147",28636,1.11248930737916E-06,1.00124037664124E-06
"P0AGB6",21696,1.73561381679096E-06,1.56205243511186E-06
"P0AFJ5",26433,6.91635581127223E-07,6.22472023014501E-07
"P0A8P6",33868,1.28213577067452E-06,1.15392219360707E-06
"P77181",21325,7.24259900991714E-07,6.51833910892543E-07
"P46889",146663,1.65731544911618E-06,1.49158390420456E-06
"P31130",14121,"#VALUE!","#VALUE!"
"P0AG20",83876,1.1614257871759E-06,1.04528320845831E-06
"P0AF18",40949,1.58880437740074E-06,1.42992393966067E-06
"P09323",68347,3.98669188744088E-06,3.588E-06
"P05100",21100,9.29793116138012E-07,8.36813804524211E-07
"P64612",43064,8.31920156544537E-07,7.48728140890083E-07
"P60340",35087,4.98173364330787E-06,4.48356027897708E-06
"P0ABP6",24510,2.50228533360651E-06,2.25205680024586E-06
"P0A710",20790,3.74527192044364E-06,3.37074472839928E-06
"P75782",34226,3.02753688342482E-06,2.72478319508234E-06
"P64554",25030,3.65066139283661E-06,3.28559525355295E-06
"P64512",5552,3.06994849924866E-06,2.763E-06
"P37665",22197,1.44297366760646E-05,1.29867630084581E-05
"P37128",21749,1.06355282758243E-06,9.57197544824187E-07
"P0AB26",20500,1.86611109624892E-06,1.67949998662403E-06
"P77526",24516,"#VALUE!","#VALUE!"
"P67660",33256,1.74213868076385E-06,1.56792481268747E-06
"A5A614",6441,6.46E-07,5.81365379985241E-07
"P77475",20780,1.85632380028957E-06,1.67069142026061E-06
"P76319",17891,"#VALUE!","#VALUE!"
"P76011",8775,"#VALUE!","#VALUE!"
"P13857",20681,5.67663165642154E-07,5.10896849077939E-07
"P0A8H3",26485,1.32780981848481E-06,1.195E-06
"P52096",14737,1.07660255552822E-06,9.68942299975398E-07
"P0AEX5",32344,6.19862077425341E-07,5.57875869682807E-07
"P02929",26094,2.11079349523261E-06,1.89971414570935E-06
"P75796",69114,1.33759711444416E-07,1.20383740299974E-07
"P17445",52911,1.09291471546047E-06,9.83623243914423E-07
"P77258",39516,1.67689004103487E-06,1.50920103693138E-06
"P15977",78503,7.24259900991714E-07,6.51833910892543E-07
"P52108",26704,1.26908604272872E-06,1.14217743845585E-06
"P0ABV6",15383,2.81874123629208E-06,2.53686711266287E-06
"P37177",83716,1.30823522656611E-06,1.1774117039095E-06
"Q93K97",23667,2.29675211846021E-06,2.06707690661419E-06
"P75974",25095,2.27391509455507E-06,2.04652358509956E-06
"P62615",30925,1.67362760904842E-06,1.50626484814358E-06
"P37002",13777,2.60342072518643E-06,2.34307865266779E-06
"P31134",41931,2.44682398983687E-07,2.20214159085318E-07
"P0AEK0",25133,1.22993685889133E-06,1.1069431730022E-06
"P0AC55",12259,"#VALUE!","#VALUE!"
"P60932",29759,5.6603194964893E-06,5.09428754684037E-06
"P15770",29414,3.73222219249784E-06,3.359E-06
"P0AF20",44541,1.64752815315683E-06,1.48277533784115E-06
"Q46861",83478,3.83662001606422E-06,3.453E-06
"P77569",31322,6.2312450941179E-07,5.60812058470611E-07
"P39377",41084,5.34060116181728E-06,4.80654104563555E-06
"P77499",27582,3.81704542414552E-07,3.43534088173097E-07
"P69228",27656,1.81064975247929E-06,1.62958477723136E-06
"P67087",31348,3.10909768308605E-06,2.79818791477745E-06
"P62395",18880,1.827E-06,1.64426572117038E-06
"P33012",18081,2.64256990902382E-07,2.37831291812144E-07
"P0A7H6",21963,4.37818372581478E-06,3.9403653532333E-06
"P76329",30439,7.82983676747799E-08,7.04685309073019E-08
"P33363",83460,2.50881019757941E-06,2.25792917782147E-06
"P0AE56",7363,1.06681525956888E-06,9.60133733611992E-07
"P77674",50830,1.30497279457967E-07,1.1744755151217E-07
"P66948",53908,5.90500189547299E-07,5.31450170592569E-07
"P08373",37851,2.96555067568229E-06,2.669E-06
"Q2EET2",8071,3.79747083222683E-06,3.41772374900415E-06
"P77202",27495,1.7715005686419E-06,1.59435051177771E-06
"P68739",24673,5.51351005709909E-07,4.96215905138918E-07
"P27303",42736,2.51207262956586E-06,2.26086536660927E-06
"P0AE72",9356,2.78285448444114E-06,2.50456903599703E-06
"P76346",30279,4.92627229953824E-07,4.43364506958442E-07
"P37657",59428,1.08312741950112E-06,9.74814677551008E-07
"P0A828",18510,7.04685309073019E-07,6.34216778165717E-07
"P27278",47346,1.35717170636285E-06,1.22145453572657E-06
"P0AEG1",32308,1.27561090670162E-06,1.148E-06
"P32053",46652,9.33055548124461E-07,8.39749993312015E-07
"P14175",44163,2.70781854875281E-07,2.43703669387753E-07
"P0AC78",40957,4.724E-06,4.25160136474055E-06
"P76539",16312,1.72908895281806E-06,1.55618005753625E-06
"P67697",15247,9.13480956205766E-07,8.22132860585189E-07
"P0AG40",34734,2.349E-06,2.11405592721906E-06
"P0A776",20795,2.04228242351718E-06,1.83805418116546E-06
"P27294",25296,1.20383740299974E-06,1.08345366269977E-06
"P63389",71843,2.78937934841403E-06,2.51044141357263E-06
"P30863",29437,1.98029621577464E-06,1.78226659419718E-06
"P27243",46878,1.47135682588857E-06,1.32422114329971E-06
"P0A8B2",21013,2.55774667737614E-06,2.302E-06
"P07650",47207,1.13858876327076E-06,1.02472988694368E-06
"P76190",29917,8.64544476409028E-07,7.78090028768125E-07
"P62601",63697,8.80856636341274E-08,7.92770972707147E-08
"P31808",27933,1.56270492150915E-06,1.40643442935824E-06
"P0AA95",12854,1.3734838662951E-06,1.23613547966559E-06
"P0A9C9",35852,3.357E-06,3.02133826265057E-06
"P0A7F9",39431,4.44016993355731E-06,3.99615294020158E-06
"P07021",17245,9.29793116138012E-07,8.36813804524211E-07
"P66817",21106,1.56270492150915E-06,1.40643442935824E-06
"P0AG38",22474,7.34E-07,6.60642477255956E-07
"P0AFM9",8763,1.11248930737916E-06,1.00124037664124E-06
"P0AB49",10486,3.26243198644916E-07,2.93618878780424E-07
"P0AAV4",23947,8.77594204354825E-07,7.89834783919343E-07
"P60752",64461,3.406E-06,3.06538109446764E-06
"P0AGB0",35043,2.57732126929484E-06,2.31958914236536E-06
"P0AFI5",33887,3.27874414638141E-06,2.95086973174327E-06
"P13482",63637,7.82983676747799E-08,7.04685309073019E-08
"P0ADJ3",7018,1.43220764205118E-06,1.289E-06
"P43672",72067,4.83492420391766E-06,4.35143178352589E-06
"P0ACU5",26553,2.32611400633825E-06,2.09350260570442E-06
"P0AC30",38544,2.7339180046444E-06,2.46052620417996E-06
"P0A8Z3",15562,2.57732126929484E-06,2.31958914236536E-06
"P0A7B1",80432,8.38445020517435E-07,7.54600518465692E-07
"P07013",11442,3.74527192044364E-06,3.37074472839928E-06
"P63201",28028,3.4908022255006E-07,3.14172200295054E-07
"P0AD53",13066,5.64400733655705E-07,5.08E-07
"P0A8L5",17910,2.3293764383247E-06,2.09643879449223E-06
"P37634",31942,4.01279134333247E-06,3.61151220899922E-06
"P25522",49231,3.42229115378517E-06,3.08006203840665E-06
"P77757",36339,1.99E-07,1.79107516056059E-07
"P0AF67",16853,2.93618878780425E-06,2.64256990902382E-06
"P21169",79416,2.23150347873123E-06,2.00835313085811E-06
